"Data Source","World Development Indicators",

"Last Updated Date","2022-07-20",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Senegal","SEN","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","696","696","696","666","666","666","666","666","644","620","620","441","441","441","416","","",
"Singapore","SGP","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49","49","49","84","85.5","85.5","85.5","83.5","83.5","83.5","83.5","66.5","64","64","64","","",
"Solomon Islands","SLB","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80","80","80","80","80","80","80","80","80","80","80","80","80","80","80","","",
"Sierra Leone","SLE","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","383","383","383","383","341","341","341","341","337","337","337","343","343","343","343","","",
"El Salvador","SLV","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","320","320","320","320","320","320","320","320","320","320","312","248","180","180","168","","",
"San Marino","SMR","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52","52","52","52","52","52","52","52","","",
"Somalia","SOM","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","279","279","279","279","279","279","279","279","279","279","244.25","225.5","225.5","225.5","225.5","","",
"Sub-Saharan Africa (excluding high income)","SSA","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","331.837209302326","326.886363636364","320.931818181818","311.977272727273","306.045454545455","307.756818181818","310.397727272727","308.644444444444","309.50902173913","307.030760869565","305.280760869565","289.248152173913","285.029673913043","284.72097826087","284.801413043478","","",
"South Sudan","SSD","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","218","218","218","210","210","210","210","210","","",
"Sub-Saharan Africa","SSF","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","326.022727272727","321.311111111111","315.488888888889","306.733333333333","300.933333333333","302.606666666667","305.188888888889","303.586956521739","304.540744680851","302.370531914894","300.593936170213","284.902446808511","280.773723404255","280.471595744681","280.550319148936","","",
"Small states","SST","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","203.948717948718","206.585365853659","190.204545454545","189.416666666667","180.383333333333","180.162222222222","179.957446808511","180.177083333333","184.25","184.927083333333","183.625","184.375","181.420833333333","182","182.145833333333","","",
"Sao Tome and Principe","STP","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","424","424","424","424","424","424","424","424","424","424","424","424","424","424","424","","",
"Suriname","SUR","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","199","199","199","199","199","199","199","199","199","199","199","199","199","199","199","","",
"Slovak Republic","SVK","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","325","325","325","325","257","257","231","207","207","207","188","192","192","192","192","","",
"Slovenia","SVN","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","248","234","234","234","234","233","233","233","233","233","233","233","233","233","233","","",
"Sweden","SWE","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","122","122","122","122","122","122","122","122","122","122","122","122","122","122","122","","",
"Eswatini","SWZ","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","116","116","116","116","116","116","116","116","122","122","122","122","122","122","122","","",
"Sint Maarten (Dutch part)","SXM","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76","76","76","76","76","76","76","76","76","88","85","85","85","85","85","","",
"Syrian Arab Republic","SYR","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","336","336","336","336","336","336","336","336","336","336","336","336","336","336","336","","",
"Turks and Caicos Islands","TCA","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","732","732","732","732","732","732","732","732","732","732","732","766","766","766","834","","",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","269.527777777778","269.527777777778","268.194444444444","260.138888888889","224.805555555556","218.833333333333","218.166666666667","217.026315789474","226.214285714286","221.690476190476","218.428571428571","206.02380952381","198.419047619048","191.928571428571","188.285714285714","","",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","471.342105263158","473.775","470.675","382.185","360.057142857143","337.47619047619","319.47619047619","277.380952380952","265.090909090909","254.181818181818","252.329545454545","240.568181818182","236.659090909091","231.931818181818","230.204545454545","","",
"Togo","TGO","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","270","270","270","270","270","270","270","270","270","270","270","216","216","159","159","","",
"Thailand","THA","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","264","264","264","264","264","264","264","264","264","264","264","262","262","229","229","","",
"Tajikistan","TJK","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","296","296","296","296","296","296","296","296","296","281","276","258","224","224","224","","",
"Turkmenistan","TKM","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","338.892857142857","340.821428571429","331.321428571429","328.383928571429","319.794642857143","320.142857142857","317.785714285714","306.25","381.166666666667","377.983333333333","373.516666666667","350.116666666667","340.2","339.15","327.65","","",
"Timor-Leste","TLS","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","640","640","640","640","216","156","156","156","156","156","156","156","156","156","234","","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","291.545454545455","299.863636363636","310","306.363636363636","285.363636363636","275.636363636364","264.818181818182","312.916666666667","310.75","305.5","303.75","293.583333333333","287.625","278.395833333333","274.041666666667","","",
"Tonga","TON","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","164","164","164","164","164","164","164","164","182","200","200","200","200","200","200","","",
"South Asia (IDA & IBRD)","TSA","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","208","208","208","208","194","194","191.6","241.6","289.2975","283.985","281.6725","284.985","277.985","274.7975","273.5475","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","326.022727272727","321.311111111111","315.488888888889","306.733333333333","300.933333333333","302.606666666667","305.188888888889","303.586956521739","304.540744680851","302.370531914894","300.593936170213","284.902446808511","280.773723404255","280.471595744681","280.550319148936","","",
"Trinidad and Tobago","TTO","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","210","210","210","210","210","210","210","210","210","210","210","210","210","210","210","","",
"Tunisia","TUN","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","272","272","268","228","228","144","144","144","144","144","144","144","145","144","144","","",
"Turkiye","TUR","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","254","254","223","223","223","226","226","226","226","226","226","216.5","215.5","170","170","","",
"Tuvalu","TUV","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","172","172","172","172","172","172","172","172","185","181","183","195","207","207","207","","",
"Uganda","UGA","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","237","237","237","222","161","161","213","213","209","209","209","195","195","195","195","","",
"Ukraine","UKR","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2085","2085","2085","860","736","657","657","488","386","346","346","355.5","327.5","327.5","327.5","","",
"Upper middle income","UMC","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","312.406976744186","319.102272727273","312.670454545455","297.619318181818","287.705555555556","281.111111111111","271.066666666667","272.608695652174","321.01","315.25","312.185","294.759","289.546","286.295","275.21","","",
"Uruguay","URY","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","304","304","304","336","336","336","336","310","310","312","277","271","190","163","163","","",
"United States","USA","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","175","175","175","175","175","175","175","","",
"Uzbekistan","UZB","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","196","196","196","205.2","205.2","205","205","205","213.5","202","202","202","181","181","181","","",
"St. Vincent and the Grenadines","VCT","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76","76","76","116.75","110.75","111","111","111","108","108","108","108","108","108","108","","",
"Venezuela, RB","VEN","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","864","864","864","864","864","864","864","792","792","792","792","792","792","792","920","","",
"British Virgin Islands","VGB","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1050","1050","1050","1050","1050","941","941","872","872","872","770","540","498","498","384","","",
"Vanuatu","VUT","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","120","120","120","120","120","120","120","120","120","120","120","120","120","120","120","","",
"World","WLD","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","301.972392638037","299.958083832335","291.826470588235","276.382748538012","263.020058139535","258.385465116279","253.135057471264","247.52808988764","260.99626984127","257.149708994709","254.867962962963","243.763465608466","238.748650793651","235.043657894737","233.364447368421","","",
"Samoa","WSM","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","224","224","224","224","224","224","224","224","224","224","224","224","224","224","224","","",
"Kosovo","XKX","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","163","163","164","164","161.5","155","155","155","155","153.5","153.5","","",
"Yemen, Rep.","YEM","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","248","248","248","248","248","248","248","248","248","248","248","248","248","248","248","","",
"South Africa","ZAF","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","346","346","346","196","196","196","197","198","198","198","198","203","210","210","210","","",
"Zambia","ZMB","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","183","183","183","183","183","183","183","183","183","177","191","185.5","158","158","158","","",
"Zimbabwe","ZWE","Time to prepare and pay taxes (hours)","IC.TAX.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","216","216","256","256","270","242","242","242","242","242","242","242","242","242","242","","",
